TABLE 16A.—UPDATED PROXY HOSPITAL VALUE-BASED PURCHASING (VBP) PROGRAM ADJUSTMENT FACTORS FOR FY 2019*					
CMS Certification Number (CCN)	Proxy FY 2019 Hospital VBP Adjustment Factor				
450788	0.9965825163				
450801	1.0095747905				
450809	1.0009843456				
450820	1.0071331509				
450822	1.0048428241				
450828	1.0091277298				
450833	1.0013763835				
450840	0.9936731822				
450844	1.0105445686				
450847	1.0036942217				
450848	0.9989347438				
450851	1.0067686244				
450853	1.0084055546				
450855	1.0105720800				
450862	0.9913278326				
450867	1.0058538692				
450869	1.0043613740				
450876	1.0058297967				
450885	0.9985839730				
450890	0.9976692179				
450891	1.0177456862				
460001	1.0003790940				
460003	1.0031096038				
460004	0.9940377087				
460005	0.9911146190				
460006	0.9970639664				
460007	1.0130756204				
460009	0.9966512949				
460010	0.9928409614				
460011	1.0007023534				
460013	1.0005579184				
460014	0.9979580879				
460015	1.0074667270				
460017	0.9970112361				
460019	1.0058057242				
460021	1.0011631699				
460023	0.9932158047				
460026	0.9978617979				
460030	1.0058538692				
460041	0.9889549715				
460042	1.0025800087				
460044	1.0015208185				
460047	0.9935631365				
460051	0.9929372514				
460052	0.9976210729				
460057	1.0072821711				
460058	0.9964655927				
460060	1.0053563708				
470001	1.0028688787				
470003	0.9950418760				
470005	1.0024149401				
470011	1.0103795000				
470012	1.0083814821				
470024	1.0078278145				
490001	1.0100184124				
490002	1.0031096038				
490004	1.0075595781				
490005	0.9974835157				
490007	0.9987834309				
490009	0.9968163635				
490011	0.9993061482				
490013	1.0087184972				
490017	1.0012869713				
490018	1.0039830918				
490019	1.0061668118				
490020	0.9949249524				
490021	1.0074357766				
490022	0.9971465007				
490023	0.9956471276				
490024	0.9978686758				
490032	0.9969401649				
490033	1.0081648296				
490037	1.0112461101				
490038	1.0101066782				
490040	1.0008055213				
490041	1.0103451107				
490042	1.0099805842				
490043	1.0044645418				
490044	1.0102625764				
490045	0.9924351677				
490046	1.0091346076				
490048	0.9957846847				
490050	1.0064384872				
490052	1.0008742998				
490053	1.0013695056				
490057	1.0043613740				
490059	0.9993474153				
490060	1.0126904603				
490063	0.9989347438				
490066	1.0184747391				
490067	0.9926896485				
490069	0.9987559195				
490075	0.9938451287				
490077	1.0074907995				
490079	0.9998357432				
490084	1.0077315245				
490088	1.0077315245				
490089	1.0027244437				
490090	1.0092721648				
490092	1.0110535301				
490093	0.9969470428				
490097	0.9982309096				
490098	0.9989932056				
490101	1.0063009300				
490107	0.9988728431				
490110	0.9977655079				
490111	0.9978617979				
490112	0.9958465854				
490113	1.0042444504				
490114	1.0045780265				
490115	1.0015208185				
490116	1.0006702567				
490117	0.9942509223				
490118	0.9967269513				
490119	1.0087150583				
490120	0.9951037768				
490122	1.0063353193				
490126	1.0010875134				
490127	1.0002209033				
490130	1.0092721648				
490136	0.9993061482				
490140	1.0113905451				
490141	0.9942509223				
490143	1.0078599112				
490144	0.9993542932				
500001	1.0064728765				
500002	1.0071537844				
500003	1.0029926802				
500005	1.0067686244				
500007	1.0007504984				
500008	1.0028344894				
500011	0.9937832280				
500012	1.0080926121				
500014	1.0006335748				
500015	0.9953032346				
500016	1.0082611196				
500019	1.0171679461				
500021	0.9988246981				
500024	0.9998632547				
500025	1.0002209033				
500026	1.0010806356				
500027	0.9989828888				
500030	0.9966788063				
500031	0.9962970852				
500033	1.0104276450				
500036	0.9994712167				
500037	1.0124978803				
500039	0.9947530060				
500041	1.0018715893				
500044	0.9923251220				
500049	1.0124497353				
500050	0.9978549201				
500051	1.0086737911				
500053	0.9998563768				
500054	0.9932123657				
500058	0.9993405374				
500060	1.0059501592				
500064	0.9958878526				
500072	1.0023874287				
500077	0.9924282899				
500079	1.0015070628				
500084	0.9981025230				
500088	1.0071606623				
500108	0.9991066903				
500119	0.9955989825				
500124	1.0022842608				
500129	1.0022429936				
500139	1.0100906299				
500141	0.9991754688				
500150	1.0100012178				
500151	1.0049872591				
500152	1.0011597310				
510001	0.9919193284				
510002	1.0004616283				
510006	1.0007642541				
510007	1.0004409948				
510008	0.9973322028				
510013	0.9981667163				
510022	0.9962592569				
510023	0.9992717589				
510024	1.0031783824				
510029	1.0059226478				
510030	1.0120886477				
510038	1.0083092646				
510039	0.9962523791				
510046	0.9916648476				
510047	1.0013763835				
510048	1.0076352345				
510050	0.9957296619				
510055	0.9950281203				
510058	1.0018578336				
510062	1.0140866656				
510070	0.9972496685				
510071	0.9990172781				
510077	1.0106202250				
510082	1.0014486010				
510086	1.0172321394				
520002	1.0202251541				
520004	1.0033915960				
520008	0.9971533785				
520009	1.0064109757				
520011	1.0107646600				
520013	1.0022154822				
520017	1.0127867503				
520019	1.0153143633				
520021	0.9918230384				
520027	0.9982951030				
520028	1.0045298815				
520030	1.0073050973				
520033	1.0065760443				
520034	1.0201047915				
520035	1.0161328284				
520037	0.9973390807				
520038	1.0135089255				
520041	1.0032058938				
520044	1.0102591374				
520045	1.0003653383				
520048	1.0026281537				
520049	1.0041000154				
520051	1.0005235291				
520057	1.0146162606				
520059	1.0062390293				
520062	1.0009671509				
520063	1.0087425697				
520066	1.0037836339				
520070	1.0042513282				
520071	1.0127145328				
520075	0.9969745542				
520076	1.0094647448				
520078	1.0026487873				
520083	1.0063834643				
520087	1.0071125173				
520088	0.9991892246				
520089	1.0126629489				
520091	1.0172160911				
520095	1.0147606957				
520096	0.9881365063				
520097	1.0083574096				
520098	1.0037354889				
520100	1.0007504984				
520102	1.0006301359				
520103	1.0011838035				
520107	1.0007986434				
520109	1.0054205641				
520113	1.0083092646				
520116	1.0073463645				
520136	0.9980887672				
520138	1.0024630851				
520139	1.0004203612				
520160	0.9945397924				
520177	0.9999526668				
520189	1.0053724191				
520193	1.0048565798				
520198	1.0135570705				
520202	1.0069887158				
520204	1.0044576640				
520206	1.0036873439				
520207	1.0101318971				
520208	1.0101869199				
530002	0.9994505832				
530006	1.0012319485				
530008	1.0168309310				
530011	1.0008949334				
530012	0.9973597143				
530014	0.9928272057				
530015	1.0130274754				
530025	1.0037354889				
670004	1.0034947638				
670023	0.9942234109				
670024	1.0008949334				
670025	1.0060945943				
670031	1.0025800087				
670034	1.0072019294				
670041	1.0027450773				
670043	0.9994024382				
670044	0.9999801783				
670047	0.9896152459				
670055	1.0034741303				
670056	1.0006198191				
670060	1.0038317789				
670061	1.0157556925				
670068	1.0020504136				
670071	1.0075148720				
670073	1.0092079714				
670075	1.0021467036				
670077	1.0009430784				
670080	1.0068167694				
670082	1.0016721314				
670085	1.0075389445				
670088	1.0129793304				
670096	1.0031096038				
670098	1.0024837187				
670103	1.0034305705				
670106	0.9954705959				
670108	1.0082450713				
"*We note that these updated proxy adjustment factors will not be used to adjust hospital payments. These updated proxy value based incentive payment adjustment factors were calculated using the historical baseline and performance periods for the FY 2018 Hospital Value-Based Purchasing (VBP) Program.  These updated proxy factors were calculated using the March 2018 update to the FY 2017 MedPAR file. The slope of the linear exchange function used to calculate these proxy factors was 2.8887004713, and the estimated amount available for value-based incentive payments to hospitals for FY 2019 is approximately $1.9 billion. We will add a new table, Table 16B to display the actual value-based incentive payment adjustment factors, exchange function slope, and estimated amount available for the FY 2019 Hospital VBP Program. We expect that Table 16B will be posted in the fall of 2018, as discussed in the FY 2019 IPPS/LTCH PPS final rule preamble."					
